project_id,project_name,sector,state,implementing_agency,planned_start_date,planned_completion_date,actual_start_date,approved_cost,revised_cost,current_status,report_month,physical_progress,planned_progress,financial_progress,expenditure,monthly_expenditure,contractor_status,milestones_completed,milestones_total,milestones_overdue
618497,Delhi Amritsar Katra Expressway Phase-II Pkg XVIII Development and Upgradation of Four lane Access Control Expressway from Design Chainage KM 530.00 to KM 545.300 Sidhra to Domel Section of NH-44,,Jammu and Kashmir,National Highways Authority of India [NHAI],11/2023,11/2025,,975.38,975.38,Newly Added,December_2025,51,,44.47,433.72,,,,,
618541,4L Ring road/bypass around Srinagar city from km 0.000 to km 42.100 Phase-I,,Jammu and Kashmir,National Highways Authority of India [NHAI],08/2021,02/2024,,2919.96,2604.76,Newly Added,December_2025,83,,63.84,1662.84,,,,,
618543,4L of twin tube tunnel configuration including approaches from Marog to Digdol from Km.154.210 to Km.158.650 North Bound and from Km.155.940 to Km.160.260 South Bound of  Ramban to Banihal Pkg-I of Old NH-1A New NH-44,,Jammu and Kashmir,National Highways Authority of India [NHAI],08/2022,08/2025,,1912.17,1034.3,Newly Added,December_2025,21,,26.37,272.7,,,,,
618544,"4L twin tube tunnel including approaches from Digdol to Khuni Nallah North Bound connecting with existing major bridge on NB and South Bound connecting with Tunnel T4 ,Single tube tunnel of Ramban to Banihal Pkg-II of Old NH-1A New NH-44",,Jammu and Kashmir,National Highways Authority of India [NHAI],02/2022,06/2024,,1401.87,1020.99,Newly Added,December_2025,84,,88.05,898.96,,,,,
618545,"4L of Km.165.092 to Km.171.855 North Bound and from Km.166.895 to Km.173.638 South Bound, excl.  certain reaches of North Bound and South Bound of Ramban to Banihal Pkg-III of Old NH-1A New NH-44",,Jammu and Kashmir,National Highways Authority of India [NHAI],02/2022,08/2024,,614.48,444.76,Newly Added,December_2025,35,,51.98,231.2,,,,,
618546,Construction of Tunnels/Viaducts at identified sliding/slip zones at Km 130.550 to Km.130.750 Km.  131.170 to Km. 131.763 Km. 132.560 to Km. 133.168 Km. 133.590 to Km. 133.743 and Km. 147.877 to Km. 148.715 of Udhampur-Ramban section of NH-44,,Jammu and Kashmir,National Highways Authority of India [NHAI],04/2022,10/2023,,442.14,533.11,Newly Added,December_2025,36,,60.91,324.74,,,,,
618547,2L NH-1 from km 8.660 to km 33.775 Sumbal to Wayul to 4L dual carriageway NH standard as part of Srinagar Ring Road PhaseII [Design Ch. 41.907 to Ch. 66.609],,Jammu and Kashmir,National Highways Authority of India [NHAI],12/2023,06/2026,,961,643.64,Newly Added,December_2025,41,,55.25,355.59,,,,,
618548,Stand-alone Ring road/bypass around Jammu City from Raya Morh km. -0.687 to Jagti km. 57.568,,Jammu and Kashmir,National Highways Authority of India [NHAI],01/2018,01/2021,,2023.88,2117.63,Newly Added,December_2025,99,,2.56,54.24,,,,,
618549,Construction of twin tube tunnels on Jammu Kashmir Ring Road NH-244A Between Design Ch. 50600 to 51700 and design Ch. 53535 to 55700 on EPC mode under residual NHDP component of Bharatmala Pariyojna,,Jammu and Kashmir,National Highways Authority of India [NHAI],06/2023,06/2025,,242.65,731.59,Newly Added,December_2025,81,,87.15,637.61,,,,,
618550,Corridor Efficiency Improvement including removal of black spots in Lakhanpur - Samba section of NH-44 from Chainage Km. 16.300 to Km. 74.100,,Jammu and Kashmir,National Highways Authority of India [NHAI],12/2022,06/2024,,855.74,215.68,Newly Added,December_2025,70,,81.75,176.32,,,,,
618060,Widening and Strengthening of existing paveemnt to two lane with paved shoulders from km 116.00 to km 176.355 of NH-75E in the State of Jharkhand on EPC mode.,,Jharkhand,MoRTH,01/2023,07/2024,,315.21,315.21,Newly Added,December_2025,87,,41.08,129.49,,,,,
618084,Widening to 2-lane with paved shoulder from km 0.00 to 44.00 Kuru-Ghaghra section of NH-143A including re-construction of culverts and bridges.,,Jharkhand,MoRTH,08/2021,08/2023,,153.01,133.67,Newly Added,December_2025,0,,57.6,77,,,,,
618123,Widening and Strengthening/Reconstruction to Two Lane with Paved Shoulder/ Two Lane with paved shoulders with service road from km 0000 to km 42250 excluding design Ch. 03220 to 04200 & 28350 to 29060 of NH-320G in the state of Jharkhand under EPC mode,,Jharkhand,MoRTH,08/2023,08/2025,,423.18,423.18,Newly Added,December_2025,0,,0.97,4.11,,,,,
618642,4L of Palma to Gumla from km. 26.00 to km. 89.170 of NH-23,,Jharkhand,National Highways Authority of India [NHAI],04/2022,03/2024,,1882.93,1895.75,Newly Added,December_2025,98,,43.61,826.77,,,,,
618644,4L of Ormanjhi-Gola section from Km 81.450 to Km 53.600 of NH- 320BPKG-II,,Jharkhand,National Highways Authority of India [NHAI],06/2023,06/2025,,1214.93,1462.19,Newly Added,December_2025,87,,52.19,763.1,,,,,
618645,4L of Gola-BokaroJaina More section from Km 53.600 to Km 21.110 of NH-320PKG-1,,Jharkhand,National Highways Authority of India [NHAI],06/2023,06/2025,,1007.97,1030.64,Newly Added,December_2025,72,,35.57,366.57,,,,,
618829,4L from km 196.87 Sankha to km 219.6 Khajuri on NH-75 [Rehla / Garhwa Bypass],,Jharkhand,National Highways Authority of India [NHAI],10/2021,10/2023,,1129.48,1129.48,Newly Added,December_2025,93,,46.67,527.11,,,,,
618830,4L from Km 147.450 Bhogu to Km 196.870 Sankha on NH-75 Sec-III,,Jharkhand,National Highways Authority of India [NHAI],11/2023,11/2025,,1517.87,1652.09,Newly Added,December_2025,76,,58.24,962.12,,,,,
618946,4L of Mehgama - Hansdiha from  km. 41.900 to km. 93.000 of NH -133A Pkg-II,,Jharkhand,National Highways Authority of India [NHAI],05/2023,05/2025,,1479.72,1568.18,Newly Added,December_2025,98,,54.14,849.01,,,,,
618947,4L of NH-80 from km 215.00 to km 260.00 Mirza Chauki to Farkka Pkg-I,,Jharkhand,National Highways Authority of India [NHAI],12/2021,07/2023,,1504.8,1508.21,Newly Added,December_2025,75,,42.64,643.11,,,,,
618949,4L of Basukinath- Deoghar Section of NH-114A,,Jharkhand,National Highways Authority of India [NHAI],12/2023,12/2025,,1444.94,1553.76,Newly Added,December_2025,76,,38.2,593.59,,,,,
617935,"Construction of Elevated corridor from Km. 135.650 to 136.300 on 63, from Km. 249 to Km. 250.050 on old NH-4 and from Km. 192.910 to Km. 193.350 on NH-218 from decongestion of traffic in Ranichennamma circle in Hubli city in the state of Karnataka on EPC basis",,Karnataka,MoRTH,06/2021,06/2024,,298,349.49,Newly Added,December_2025,52,,40.42,141.25,,,,,
617954,Balance work of Rehabilitation and upgrading to 2lane/2lane with paved shoulder configuration and strengthening from from Km 343.80 to 400.33 of Gowribidanur-Chik Ballapur section in the state of Karnataka Under Annual Plan 2021-22 under EPC Mode.-952,,Karnataka,MoRTH,02/2023,02/2025,,398.48,398.48,Newly Added,December_2025,72,,44.92,179.01,,,,,
617955,Widening to two lane with paved Shoulders from Km 40.00 to Km 75.00   Existing chainages    of Mangalore - Tumkur section of NH-73 in the State of Karnataka on EPC Mode under Annual Plan 2021-22   Job No NH-73-KNT-2021-22-945,,Karnataka,MoRTH,03/2023,03/2025,,718.52,718.52,Newly Added,December_2025,72,,36.19,260.03,,,,,
617989,Construction of Major Bridge at Km.180.865 across river Krishna on NH 167 Hagari Jadcherla section,,Karnataka,MoRTH,05/2019,11/2021,,157.32,187.61,Newly Added,December_2025,68,,49.17,92.25,,,,,
617998,Widening to existing 2 lane with paved Shoulder to 4 Lane with paved shoulder from design Km 153.00 to 168.27 Mala Gate to Karkala of NH -169 on Shimoga - Mangalore section in the state of Karnataka on EPC mode under Annula Plan 2021-22 Job No. NH-169-KNT-2021-22-949,,Karnataka,MoRTH,02/2023,02/2025,,177.94,177.94,Newly Added,December_2025,75,,53.16,94.59,,,,,
618000,Widening to 2-Lane with Paved Shoulders from Km 116.800 to 149.070Design Changes on Hosadurga - Holalkere Section of NH-173 in the State of Karnataka on EPC mode under Annual Plan 2021-22 Job no. NH-173-KNT-2021-22-946,,Karnataka,MoRTH,08/2022,02/2024,,170.34,147.39,Newly Added,December_2025,92,,40.85,60.21,,,,,
618029,Widening to 4 lane from Km. 133.00 to 158.04 design Chainage Km. 130.88 to 155.145 Shirur Cross to Gaddankeri of NH-367 in the State of Karnataka on EPC mode. Job No. NH-367-KNT-2021-22-930,,Karnataka,MoRTH,01/2023,01/2025,,350.69,312.06,Newly Added,December_2025,78,,62.51,195.06,,,,,
618030,Widening to 2 lane with paved shoulder from Km. 103.225 Pattadakal to Km. 133.00 Shirur cross of NH-367 in the state of Karnataka on EPC Mode.Job No. NH-367-KNT- 2021-22-934,,Karnataka,MoRTH,11/2022,05/2024,,264.14,264.14,Newly Added,December_2025,0,,1.36,3.58,,,,,
618031,Balance work of Construction of Two/Four lane with paved shoulder from Km 422.000 to 523.600  Chitradurga to Shivamogga  of NH-13 in the state of Kanataka on EPC mode.,,Karnataka,MoRTH,12/2021,06/2024,,516.96,516.96,Newly Added,December_2025,0,,64.51,333.48,,,,,
618087,Widening to intermediate/two lane to 2 lane with paved shoulder from Existing chanages Km 112.750 to 142.00 Liingasur to Mudabal cross & from Km. 147.070 to Km. 149.070 Maski city limit of Jewargi Chamrajnagar setion of NH-150A in the state of Karnataka on EPC mode. Job No. NH-150A-KNT-2021-22-951,,Karnataka,MoRTH,01/2023,07/2024,,255.88,255.88,Newly Added,December_2025,93,,68.68,175.75,,,,,
618109,Widening to 4 lane from Km 51.60 to 76.20 Hebri to Parkala and from Km 85.20 to 88.90 Karavali junction to Malpe of Thirthahalli-Udupi-Malpe Section of NH-169A in the State of Karnataka on EPC Mode under Annual plan 2021-22 Job No. NH-169A- KNT-2021-22-927,,Karnataka,MoRTH,12/2022,12/2024,,355.72,355.72,Newly Added,December_2025,76,,48.0,170.76,,,,,
618144,Construction of Major Bridge Across Sharavathi Backwaters and approches between Ambargodu and Kalasavalli Near Sigandhur in Sagar Taluk on NH 369E in the State of Karnataka on EPC mode.Job No. NH-369E-KNT-2018-19-895 dated 06.03.2019.,,Karnataka,MoRTH,12/2019,12/2022,,423.15,423.15,Newly Added,December_2025,0,,0.0,0,,,,,
618517,4/6L of Bangalore - Pune Section of bypass connecting Dharwad - Hubli from km. 403.80 to km. 433.20,,Karnataka,National Highways Authority of India [NHAI],03/2023,09/2025,,1135.39,763.36,Newly Added,December_2025,76,,86.4,659.51,,,,,
618630,6L of MH/KN Border Nimbal Village to KN/TS Border Singnodi Village from Km. 26.000 to Km. 97.000 in Gulbarga of NH-150C Pkg-II,,Karnataka,National Highways Authority of India [NHAI],12/2022,06/2025,,2355.56,1923.3,Newly Added,December_2025,55,,36.21,696.37,,,,,
618702,4L of Addahole Near Gundya to Bantwal Cross section Pkg-02 from Design Km 270.270 to Design km 318.55 including flyover at Kalladka Town including approaches from Km. 311.57 to Km. 313.67 of NH-75 Old NH-48,,Karnataka,National Highways Authority of India [NHAI],11/2021,11/2023,,1660.19,1318.24,Newly Added,December_2025,89,,93.72,1235.46,,,,,
618799,Belakeri Port to Kumta - Sirsi road from km 0.00 - km 4.265 of Belekeri Port Road Link Rd. and km 4.965 - km 60.00 of SH-69,,Karnataka,National Highways Authority of India [NHAI],12/2020,12/2022,,456.32,456.79,Newly Added,December_2025,79,,83.48,381.34,,,,,
618887,4L of Bettadahalli- Shivamogga section from Km.170.415 to km. 226.750 of NH-206 Tumkur- Shivamogga Pkg-IV,,Karnataka,National Highways Authority of India [NHAI],10/2021,10/2023,,2082.98,2545.11,Newly Added,December_2025,80,,33.78,859.62,,,,,
618896,4L of Sannur to Bikarnakatte section from Km 691.350 to Km 736.362 of NH-169 Karkala - Mangalore Package-III,,Karnataka,National Highways Authority of India [NHAI],10/2022,10/2024,,1386.41,2038.71,Newly Added,December_2025,60,,44.18,900.61,,,,,
618070,Widening to 2 Lanes with paved shoulders from Km.87/000 to 133/720 Nattukal to Thanau Jn. in Palakkad of NH-966 Old NH-213 on EPC mode Basis under NHO Annual Plan 2016-17 in the state of Kerala,,Kerala,MoRTH,08/2017,08/2019,,294.28,315.63,Newly Added,December_2025,98,,0.0,0,,,,,
618595,6L of Chengala - Neeleshwaram from km. 56.200 to km. 93.468,,Kerala,National Highways Authority of India [NHAI],10/2021,04/2024,,1746.45,2538.06,Newly Added,December_2025,79,,30.57,775.85,,,,,
618596,6L of Taliparamba to Muzhappilangad from Km 134.650 to Km 170.6 of NH-66,,Kerala,National Highways Authority of India [NHAI],11/2021,05/2024,,2714.6,3557.65,Newly Added,December_2025,80,,28.3,1006.75,,,,,
618597,6L of Azhiyur-Vengalam from km. 189.200 to km. 230.400 of NH-66,,Kerala,National Highways Authority of India [NHAI],10/2021,07/2024,,3205.77,3898.46,Newly Added,December_2025,57,,19.78,771.21,,,,,
618598,6L Minor Bridge Paloli Palam at km. 203.160 & Major Bridge Morad at km. 204.895 and allied works,,Kerala,National Highways Authority of India [NHAI],12/2020,06/2022,,210,216.94,Newly Added,December_2025,93,,32.68,70.89,,,,,
618599,6L of Ramanatukkara Junction to start of Valanchery bypass section of NH-66,,Kerala,National Highways Authority of India [NHAI],01/2022,07/2024,,4924.11,4919.46,Newly Added,December_2025,99,,33.92,1668.84,,,,,
618600,6L of Valanchery bypass to Kappirikkad of NH  66 from km. 298500 to km 335850,,Kerala,National Highways Authority of India [NHAI],01/2022,07/2024,,4023.94,4023.94,Newly Added,December_2025,98,,33.52,1348.96,,,,,
618601,6L of  Kappirikkad to Thalikulam section from km 335.85 to km 369.015 of NH - 66 old NH-17,,Kerala,National Highways Authority of India [NHAI],09/2022,01/2025,,4225.59,4225.59,Newly Added,December_2025,85,,15.3,646.6,,,,,
618602,6L of Thalikulam to Kodugallur section from km 369.015 to km 397.850 of NH - 66 old NH-17,,Kerala,National Highways Authority of India [NHAI],09/2022,02/2025,,4302.06,4302.06,Newly Added,December_2025,80,,14.37,618.13,,,,,
618603,6L of Kodugallur to Edapppally section from km 397.750 to km 423.780 of NH - 66 old NH-17,,Kerala,National Highways Authority of India [NHAI],10/2022,04/2025,,3465.82,3606.2,Newly Added,December_2025,64,,21.28,767.36,,,,,
618604,Aroor-Thuravoor Thekku,,Kerala,National Highways Authority of India [NHAI],02/2023,01/2026,,2429.52,2382.83,Newly Added,December_2025,81,,65.8,1567.88,,,,,
618605,Thuravoor Thekku-Paravoor,,Kerala,National Highways Authority of India [NHAI],03/2022,09/2024,,2878.97,2638.67,Newly Added,December_2025,65,,71.28,1880.96,,,,,
618606,Paravoor-Kottankulangara,,Kerala,National Highways Authority of India [NHAI],08/2022,02/2025,,3273.61,3200.24,Newly Added,December_2025,61,,35.37,1131.86,,,,,
618607,Kottankulangara- Start of Kollam Bypass,,Kerala,National Highways Authority of India [NHAI],04/2022,10/2024,,2842.14,3680.49,Newly Added,December_2025,73,,18.6,684.52,,,,,
618708,Widening/Development of Existing NH-85 from Km 0.000 to Km 124.636 section to 2L/LPS section in the state of Kerala on EPC Mode under Bharatmala Pariyojana,,Kerala,National Highways Authority of India [NHAI],06/2023,06/2025,,1187.47,1265.47,Newly Added,December_2025,50,,43.11,545.52,,,,,
618408,Kargil Zanskar Road,,Ladakh,NHIDCL,07/2021,01/2023,,398.37,398.37,Newly Added,December_2025,0,,0.0,0,,,,,
618409,Widening & Up-gradation to 2 lane with Paved shoulder of NH-301 Kargil- Zanskar Road from Design km 57.000 Ex. Km. 57.905 to Km 87.000 Ex. Km. 88.2491 of 30.000 Km length Pkg-lll,,Ladakh,NHIDCL,07/2021,01/2023,,381.01,381.01,Newly Added,December_2025,0,,0.0,0,,,,,
618410,Widening & Up-gradation to 2 lane with paved shoulder of NH-301 Kargil- Zanskar Road from Design Km .30.040 Ex. Km. 30.000 to Design Km 57.000 Ex. Km. 57.905 of 26.960 Km length Pkg-II,,Ladakh,NHIDCL,07/2021,01/2023,,404.89,404.89,Newly Added,December_2025,0,,0.0,0,,,,,
617911,Rehabilitation and upgradation Umaria to Shahdol section of NH-78 from Existing Km. 68/4 to Km. 142/2 to 2LPS including construction of Birshinghpur and Shahdol Bypass on EPC mode under NHDP-IVA,,Madhya Pradesh,MoRTH,08/2015,07/2017,,511.83,613.16,Newly Added,December_2025,0,,0.0,0,,,,,
617915,Upgradation of Dindori-Sagartola-kabichabutra MP-CG border section of NH -45 from km 000Design to km 77.00 Design to Two lane with paved shoulder configration along with one time improvement in 04 nos. of bypaased built-up areas in a total length of 9.1 km in the state of Madhya Pradesh on EPC mode.,,Madhya Pradesh,MoRTH,09/2023,09/2025,,329.14,319.09,Newly Added,December_2025,0,,0.0,0,,,,,
618019,Upgradation & widening of Jharkheda- Berasia - Dholkhedi from design km 0000 to km 87900 Design length 87.90km of NH-346 including 3 nos. bypasses of 13.10 Km in the State of Madhya Pradesh under EPC mode.,,Madhya Pradesh,MoRTH,05/2023,05/2025,,365.21,365.21,Newly Added,December_2025,0,,0.0,0,,,,,
618020,shoulder configuration along with One time improvement in 07 nos of bypassed built- up areas in a total length of 22.615 km in the state of Madhya Pradesh on EPC mode.,,Madhya Pradesh,MoRTH,02/2023,02/2025,,386.49,386.49,Newly Added,December_2025,0,,41.5,160.38,,,,,
618045,"Construction of Mihona bypass, Lahar bypass, Daboh bypass & Bhander Bypass total length 20.60 km to 2-lane with paved shoulder from on Mihona-Bhander-MP/UP border section of NH 552E in the State of Madhya Pradesh on EPC mode",,Madhya Pradesh,MoRTH,06/2023,12/2024,,179.18,179.18,Newly Added,December_2025,67,,40.05,71.77,,,,,
618068,"Construction of Kaithi-Padaria Kala bypass, Patna-Tamoli bypass, Jaso bypass and Nagod bypass total length 15.44 Km to 2-lane with paved shoulders flexible pavement on NH-943 in the State of Madhya Pradesh on EPC Mode.",,Madhya Pradesh,MoRTH,10/2023,10/2025,,158.36,158.36,Newly Added,December_2025,0,,0.0,0,,,,,
618085,Upgradation of Nasrullagani-Rehti-Budhni Scction  to 2-lane with paved shoulder from Km 0150 to Km 50500 of NH-146B in the state of Madhya Pradesh on EPC mode.,,Madhya Pradesh,MoRTH,04/2023,10/2024,,305.12,293.74,Newly Added,December_2025,0,,0.0,0,,,,,
618621,Indore - Edlabad Pkg-II [Tejajinagar to Balwara],,Madhya Pradesh,National Highways Authority of India [NHAI],01/2023,01/2025,,1162.8,1530.82,Newly Added,December_2025,79,,31.65,484.47,,,,,
618622,4L of Indore - Boregaon Pkg-III [Balwara to Dhangaon] from km. 42.260 to km. 82.660 of NH347BG & 753L,,Madhya Pradesh,National Highways Authority of India [NHAI],04/2022,04/2024,,1001.69,888.81,Newly Added,December_2025,87,,76.41,679.16,,,,,
618654,4L Greenfield Rudhi to Deshgaon Pkg V of Betul-Khandwa/Deshgaon,,Madhya Pradesh,National Highways Authority of India [NHAI],10/2023,10/2025,,521.21,469.68,Newly Added,December_2025,59,,34.67,162.85,,,,,
618663,i 4L  Vidisha to Hinotiya from km 0.000 to Km 27.000 Vidisha  Mehulwa-Talbehat Pkg- I Section of NH- 346 and ii 4L Vidisha to Morikori from Km 39.000 to 59.476  section of NH-146,,Madhya Pradesh,National Highways Authority of India [NHAI],12/2023,12/2025,,1003.87,941.12,Newly Added,December_2025,70,,32.45,305.39,,,,,
618664,Berkhedi to Godpehra on NH-44 Sagar link road,,Madhya Pradesh,National Highways Authority of India [NHAI],11/2022,11/2024,,524.84,471.31,Newly Added,December_2025,0,,62.15,292.9,,,,,
618665,4L of Sagar - Mohari from Km.8 to Km.50 Pkg-I,,Madhya Pradesh,National Highways Authority of India [NHAI],04/2022,04/2024,,790.78,660.38,Newly Added,December_2025,75,,62.29,411.38,,,,,
618694,Indore - Harda Pkg-I [Indore to Raghav Garh from km. 0.25 to km. 26.903],,Madhya Pradesh,National Highways Authority of India [NHAI],11/2022,10/2024,,1011.29,813.03,Newly Added,December_2025,73,,40.1,326.05,,,,,
