project_id,sector,state,implementing_agency,approved_cost,planned_duration_months,is_overrun,overrun_pct
701766,,Uttarakhand,Ministry of Housing & Urban Affairs,150.97,51.0,0,0.0
701991,,Maharashtra,Ministry of Housing & Urban Affairs,600.0,36.0,0,0.0
702355,,Dadra & Nagar,Ministry of Housing & Urban Affairs,,,0,
702522,,Bihar,"PMAY, Ministry of Housing and Urban Affairs",454.65,,0,-54.989552402947325
702524,,Chhattisgarh,"PMAY, Ministry of Housing and Urban Affairs",3797.69,,0,-29.062140406404946
702540,,Gujarat,"PMAY, Ministry of Housing and Urban Affairs",5477.4,,0,-44.57571110380837
702544,,Chandigarh,"PMAY, Ministry of Housing and Urban Affairs",285.85,,0,-55.36820010495016
702555,,Jharkhand,"PMAY, Ministry of Housing and Urban Affairs",212.74,,0,-80.72764877315034
702612,,Uttar Pradesh,"PMAY, Ministry of Housing and Urban Affairs",576.99,,0,-75.39992027591465
702625,,Madhya Pradesh,Madhya Pradesh Metro Rail Co Limited [MPMRCL],6941.4,67.0,0,0.0
702626,,Madhya Pradesh,Madhya Pradesh Metro Rail Co Limited [MPMRCL],7500.8,73.0,0,0.0
702627,,Bihar,Patna Metro Rail Corporation Ltd. [PMRCL],13365.8,40.0,0,0.0
702628,,Uttar Pradesh,Uttar Pradesh metro rail corporation [UPMRC],11076.5,34.0,0,0.0
702629,,Uttar Pradesh,Uttar Pradesh metro rail corporation [UPMRC],8379.62,37.0,0,0.0
702630,,Gujarat,Gujarat Metro Rail Corporation Limited [GMRCL],12020.3,27.0,0,0.0
702631,,Gujarat,Gujarat Metro Rail Corporation Limited [GMRCL],5384.17,21.0,0,0.0
702632,,Delhi,Delhi Metro Rail Corporation Limited [DMRC],24948.7,12.0,0,0.0
702633,,"Multi-States (Delhi,",National Capital Region Transport Corporation [NCRTC],30274.0,75.0,0,0.0
702635,,Karnataka,Bengaluru Metro Rail,30695.1,66.0,0,0.0
702637,,Maharashtra,Mumbai Metro Rail Corporation Limited [MMRC],23942.0,15.0,0,0.0
702639,,Gujarat,Gujarat Metro Rail Corporation Limited [GMRCL],12924.5,89.0,0,0.0
702658,,Maharashtra,Maharashtra Metro Rail Corporation Limited [MMRCL],6708.0,60.0,0,0.0
702664,,Kerala,CSPCC Projects,1957.05,0.0,0,0.0
702665,,Karnataka,Bengaluru Metro Rail,14788.1,0.0,0,0.0
702668,,Tamil Nadu,Chennai Metro Rail Limited [CMRL],63246.0,105.0,0,0.0
702674,,Andhra Pradesh,Ministry of Housing & Urban Affairs,172.22,56.0,0,0.0
702682,,Assam,Ministry of Housing & Urban Affairs,186.8,38.0,0,0.0
702699,,Bihar,Ministry of Housing & Urban Affairs,158.78,56.0,0,0.0
702734,,Haryana,Ministry of Housing & Urban Affairs,278.01,70.0,0,0.0
702735,,Haryana,Ministry of Housing & Urban Affairs,213.19,53.0,0,0.0
702741,,Jharkhand,Ministry of Housing & Urban Affairs,216.55,51.0,0,0.0
702742,,Jharkhand,Ministry of Housing & Urban Affairs,159.31,58.0,0,0.0
702746,,Jharkhand,Ministry of Housing & Urban Affairs,278.28,51.0,0,0.0
702760,,Karnataka,Ministry of Housing & Urban Affairs,162.73,81.0,0,0.0
702764,,Karnataka,Ministry of Housing & Urban Affairs,174.96,62.0,0,0.0
702793,,Madhya Pradesh,Ministry of Housing & Urban Affairs,287.17,64.0,0,0.0
702798,,Madhya Pradesh,Ministry of Housing & Urban Affairs,362.31,63.0,0,0.0
702808,,Madhya Pradesh,Ministry of Housing & Urban Affairs,191.56,87.0,0,0.0
702810,,Madhya Pradesh,Ministry of Housing & Urban Affairs,402.01,64.0,0,0.0
702833,,Maharashtra,Ministry of Housing & Urban Affairs,194.2,49.0,0,0.0
702840,,Maharashtra,Ministry of Housing & Urban Affairs,204.55,55.0,0,0.0
702842,,Maharashtra,Ministry of Housing & Urban Affairs,273.78,55.0,0,0.0
702851,,Maharashtra,Ministry of Housing & Urban Affairs,235.95,68.0,0,0.0
702854,,Maharashtra,Ministry of Housing & Urban Affairs,180.24,59.0,0,0.0
702948,,Uttar Pradesh,Ministry of Housing & Urban Affairs,235.73,46.0,0,0.0
702949,,Uttar Pradesh,Ministry of Housing & Urban Affairs,561.74,49.0,0,0.0
702958,,(-) (-),Ministry of Housing & Urban Affairs,173.21,,0,-17.75301656948213
703021,,Punjab,Ministry of Housing & Urban Affairs,258.53,36.0,0,0.0
703057,,Punjab,Ministry of Housing & Urban Affairs,287.0,38.0,0,0.0
703585,,Karnataka,Karnataka Rail Infrastructure Development Company Limited [K-RIDE],314.0,18.0,0,0.0
703586,,Multi-States,Karnataka Rail Infrastructure Development Company Limited [K-RIDE],,,0,
704495,,Multi-States,Department of Telecommunications [DoT],,,0,
705237,,Multi-States,DFCCIL,,,0,
705244,,Tamil Nadu,CPM/ICF,520.0,41.0,0,0.0
705252,,Telangana,RVNL,385.0,77.0,0,0.0
705253,,Andhra Pradesh,WPO/Patna,563.0,77.0,0,0.0
705298,,Delhi,RCIL,274.39,11.0,0,0.0
705300,,Maharashtra,RCIL,227.59,8.0,0,0.0
705356,,Maharashtra,Central Railways,4957.0,0.0,0,0.0
705357,,Maharashtra,Central Railway [CR] - II,1844.0,0.0,0,0.0
705358,,Odisha,East Coast Railway [ECoR] - II,5089.0,0.0,0,0.0
705359,,Odisha,East Coast Railway [ECoR] - II,1928.0,24.0,0,0.0
705362,,Offshore,East Central Railway [ECR] - I,819.0,48.0,0,0.0
705363,,Bihar,East Central Railway [ECR] - I,735.0,3.0,0,-17.687074829931973
705364,,Bihar,East Central Railway [ECR] - I,1384.0,27.0,0,0.0
705366,,Bihar,East Central Railway [ECR] - I,2087.0,81.0,0,0.0
705368,,Bihar,East Central Railway [ECR] - II,2514.0,34.0,0,0.0
705373,,Bihar,East Central Railway [ECR] - II,2882.0,29.0,0,0.0
705375,,Multi-States,East Central Railway [ECR] - II,1626.0,275.0,0,0.0
705385,,Multi-States,Eastern Railway [ER] - I,2555.0,72.0,0,0.0
705391,,Manipur,Northeast Frontier Railway [NFR],14323.0,228.0,0,0.0
705392,,Multi-States,Northeast Frontier Railway [NFR],,,0,
705394,,"Multi-States (Assam,",Northeast Frontier Railway [NFR],,,0,
705396,,Meghalaya,Northeast Frontier Railway [NFR],8324.28,132.0,0,0.0
705400,,Bihar,Northeast Frontier Railway [NFR],4412.0,7.0,0,-5.883952855847696
705401,,Multi-States,Northeast Frontier Railway [NFR],,,0,
705410,,Multi-States,Northen Railway [NR],,,0,
705419,,Multi-States,North Central Railway,,,0,
705424,,Multi-States,Northen Railway [NR],,,0,
705428,,Multi-States,RVNL - II,,,0,
705429,,Uttarakhand,RVNL - II,38953.0,15.0,0,0.0
705432,,Multi-States,Indian Railway Construction International Limited [IRCON],7877.0,60.0,1,49.48584486479624
705433,,Chhattisgarh,RVNL - II,1628.0,3.0,0,0.0
705434,,Karnataka,South Western Railway [SWR] - II,3034.98,96.0,0,0.0
705436,,Andhra Pradesh,South Central Railway [SCR] - II,2501.0,0.0,0,0.0
705437,,Telangana,South Central Railway [SCR] - II,2781.0,9.0,0,0.0
705444,,Chhattisgarh,Indian Railway Construction International Limited [IRCON],4970.0,45.0,0,0.0
705450,,Bihar,Indian Railway Construction International Limited [IRCON],486.0,57.0,0,0.0
705453,,(N22000139),Western Railway [WR] - II,,,0,
705454,,Multi-States,Western Railway [WR] - II,,,0,
705457,,Multi-States,Western Railway [WR] - II,,,0,
705458,,Gujarat,Western Railway [WR] - II,1600.0,69.0,0,0.0
705464,,(-) (-),South Western Railway [SWR] - II,1382.78,65.0,0,0.0
705479,,Maharashtra,South East Central Railway,1886.0,0.0,0,0.0
705480,,Madhya Pradesh,North Central Railway,8914.0,9.0,0,0.0
705481,,Multi-States,West Central Railway [WCR] - II,,,0,
705482,,Rajasthan,North Central Railway,747.0,96.0,0,0.0
705489,,(-) (-),CAOC/SR SR mor,601.43,58.0,0,0.0
705490,,Karnataka,South Western Railway [SWR] - II,6700.0,9.0,0,0.0
705491,,Multi-States,South Western Railway [SWR] - II,,,0,
705492,,Karnataka,South Western Railway [SWR] - II,825.0,6.0,0,0.0
705493,,(-) (-),South Western Railway [SWR] - II,5174.0,62.0,0,0.0
705494,,Multi-States,South Western Railway [SWR] - II,,,0,
705495,,Karnataka,South Western Railway [SWR] - II,1649.0,-2.0,0,0.0
705496,,Karnataka,South Western Railway [SWR] - II,1876.0,105.0,0,0.0
705497,,(-) (-),Central Railways,3445.34,164.0,0,0.0
705498,,Maharashtra,Central Railway [CR] - II,1432.0,0.0,0,0.0
705500,,Maharashtra,Central Railway [CR] - II,698.0,0.0,0,0.0
705502,,Maharashtra,Central Railway [CR] - II,1385.0,2.0,0,0.0
705503,,Maharashtra,Central Railway [CR] - II,6689.0,6.0,0,0.0
705504,,Maharashtra,Central Railway [CR] - II,3075.0,0.0,0,0.0
705505,,Maharashtra,Central Railway [CR] - II,1137.0,2.0,0,0.0
705506,,Maharashtra,Central Railway [CR] - II,1559.0,8.0,0,0.0
705507,,Multi-States,Central Railway [CR] - II,,,0,
705510,,Odisha,East Coast Railway [ECoR] - II,1284.0,14.0,0,0.0
705511,,Multi-States,East Coast Railway [ECoR] - II,,,0,
705512,,Multi-States,East Coast Railway [ECoR] - II,,,0,
705513,,Odisha,East Coast Railway [ECoR] - II,2362.0,3.0,0,0.0
705514,,Odisha,East Coast Railway [ECoR] - II,810.02,88.0,0,0.0
705515,,Odisha,East Coast Railway [ECoR] - II,2092.0,0.0,0,0.0
705520,,Multi-States,RVNL,,,0,
705526,,Bihar,East Central Railway [ECR] - I,519.0,7.0,0,0.0
705527,,Bihar,East Central Railway [ECR] - II,2222.0,0.0,0,0.0
705528,,Bihar,East Central Railway [ECR] - II,1586.0,14.0,0,0.0
705562,,Multi-States,North Eastern Railway [NER],,,0,
705566,,Uttar Pradesh,North Eastern Railway [NER],521.47,7.0,0,0.0
705567,,Uttar Pradesh,North Eastern Railway [NER],1118.0,6.0,0,0.0
705572,,Assam,Northeast Frontier Railway [NFR],4961.0,0.0,0,0.0
705583,,Delhi,CAO/C/NR,667.0,120.0,0,0.0
705588,,Uttar Pradesh,CAO/C/II/NR,1194.0,12.0,0,0.0
705598,,Multi-States,CAO/C/NCR,,,0,
705608,,Multi-States,North Central Railway,,,0,
705610,,Multi-States,South Central Railway [SCR] - I,,,0,
705612,,Multi-States,South Central Railway [SCR] - II,,,0,
705613,,Multi-States,South Central Railway [SCR] - II,,,0,
705616,,Multi-States,SECR,,,0,
705617,,Multi-States,South East Central Railway [SECR] - II,,,0,
705628,,Multi-States,South Eastern Railway - JH,,,0,
705629,,Multi-States,South Eastern Railway [SER] - I,,,0,
705632,,Multi-States,South Central Railway [SCR] - II,,,0,
705633,,Andhra Pradesh,South Central Railway [SCR] - II,4295.0,12.0,0,0.0
705635,,Multi-States,SR-ERS,,,0,
705638,,Kerala,Southern Railway [SR] - II,813.0,0.0,0,0.0
705639,,Kerala,SR-ERS,601.0,0.0,0,0.0
705648,,Andhra Pradesh,RVNL - II,6654.0,13.0,0,0.0
705650,,"Multi-States (Goa,",RVNL - II,5060.0,176.0,0,0.0
705651,,Madhya Pradesh,West Central Railway WCR I,4127.23,45.0,0,0.0
705659,,Madhya Pradesh,West Central Railway [WCR] - II,584.0,0.0,0,0.0
705660,,Madhya Pradesh,Indian Railway Construction International Limited [IRCON],4377.0,12.0,0,0.0
705661,,Madhya Pradesh,Indian Railway Construction International Limited [IRCON],1248.0,18.0,0,0.0
705662,,Multi-States,South Western Railway [SWR] - II,,,0,
705663,,Karnataka,South Western Railway [SWR] - II,493.0,0.0,0,0.0
705667,,Multi-States,RVNL - II,,,0,
705668,,Multi-States,RVNL - II,,,0,
705694,,Delhi,EDTK[MC]/RB,187.72,25.0,0,0.0
705708,,Delhi,EDTK[MC]/RB,176.0,45.0,0,0.0
705710,,Delhi,EDTK[MC]/RB,336.0,38.0,0,0.0
705712,,Delhi,EDTK[MC]/RB,480.0,42.0,0,0.0
705717,,Delhi,EDTK[MC]/RB,440.0,27.0,0,0.0
705720,,Delhi,EDTK[MC]/RB,384.0,32.0,0,0.0
705721,,Delhi,EDTK[MC]/RB,447.6,24.0,0,0.0
705722,,Delhi,EDTK[MC]/RB,210.0,42.0,0,0.0
705726,,Delhi,EDTK[MC]/RB,6339.0,34.0,0,0.0
705728,,Multi-States,National High Speed Rail Corporation [NHSRC],,,0,
705730,,West Bengal,RVNL - II,10362.0,24.0,0,0.0
705735,,Maharashtra,WR,3296.0,0.0,0,0.0
705741,,Odisha,East Coast Railway [ECoR] - II,748.0,17.0,0,0.0
705742,,Odisha,East Coast Railway [ECoR] - II,2344.0,0.0,0,0.0
705743,,Odisha,CAO/C/ECoR,29.5,106.0,0,0.0
705747,,(-) (-),East Central Railway [ECR] - I,902.86,60.0,0,0.0
705752,,Rajasthan,North Western Railway [NWR],967.06,0.0,0,0.0
705755,,Tamil Nadu,Southern Railway [SR] - I,359.0,0.0,0,0.0
705756,,Chhattisgarh,South East Central Railway [SECR] - II,656.52,0.0,1,172.41493775933608
705761,,Karnataka,South Western Railway [SWR] - II,1454.0,6.0,0,0.0
705762,,(-) (-),CAOC/SWR SWR mor,748.86,55.0,0,0.0
705763,,Madhya Pradesh,RVNL - II,7474.0,0.0,0,0.0
705764,,Multi-States,Western Railway [WR] - II,,,0,
705765,,Jharkhand,East Central Railway [ECR] - II,686.0,0.0,0,0.0
705766,,Uttar Pradesh,North Central Railway,356.0,11.0,0,0.0
705767,,Odisha,CAO/C/ECoR,258.0,0.0,1,0.01162925921617735
705771,,Uttar Pradesh,North Central Railway,494.0,65.0,0,0.0
705772,,Uttar Pradesh,North Central Railway,2649.0,3.0,0,0.0
705774,,Uttar Pradesh,CAO/C/NCR,779.49,26.0,0,0.0
705777,,Uttar Pradesh,CAO/C/NCR,250.18,12.0,0,0.0
705779,,Uttar Pradesh,South Eastern Railway [SER] - I,1777.0,15.0,0,0.0
705780,,Uttar Pradesh,RVNL - II,2529.46,10.0,0,0.0
705782,,Uttar Pradesh,CAO/C/NR,407.0,12.0,0,0.0
705783,,Punjab,CAO/C/NR,237.64,12.0,0,0.0
705784,,Uttar Pradesh,RVNL,978.77,0.0,0,0.0
705785,,Jharkhand,South Eastern Railway [SER] - I,473.0,11.0,0,0.0
705789,,Andhra Pradesh,South Western Railway [SWR] - II,307.66,0.0,0,0.0
705793,,(-) (-),PCE/WR,,,0,
705794,,Multi-States,PCE/NCR,,,0,
705799,,Maharashtra,MRIDC,1400.0,0.0,0,0.0
705863,,Uttar Pradesh,North Eastern Railway [NER],950.0,1.0,0,0.0
705912,,Rajasthan,North Western Railway [NWR],1203.89,47.0,0,0.0
705918,,Uttar Pradesh,North Central Railway,1457.0,9.0,0,0.0
705919,,Rajasthan,CAO/C/NCR,1390.0,0.0,0,0.0
705933,,Madhya Pradesh,Western Railway [WR] - II,1095.88,0.0,0,0.0
705941,,Karnataka,Karnataka Rail Infrastructure Development Company Limited [K-RIDE],15767.0,74.0,0,0.0
706718,,Manipur,Airport Authority of India [AAI],499.0,29.0,0,0.0
706724,,Assam,Adani Airport Holdings Limited,1712.0,84.0,0,0.0
706757,,Gujarat,SECR,262.0,24.0,0,0.0
706759,,Bihar,Indian Railway Construction International Limited [IRCON],2374.0,12.0,0,0.0
706763,,Gujarat,Western Railway [WR] - II,1080.58,0.0,0,0.0
706775,,PAN India,Department of Telecommunications [DoT],188000.0,43.0,0,0.0
706776,,West Bengal,"Metro Railway, Kolkata",4830.0,31.0,0,0.0
706777,,West Bengal,RVNL - II,2734.0,-12.0,0,0.0
706779,,Maharashtra,Mumbai Rail Vikas Corporation Ltd.[MRVC],8087.0,165.0,0,0.0
706780,,Maharashtra,Mumbai Rail Vikas Corporation Ltd.[MRVC],33690.0,0.0,0,0.0
706781,,Maharashtra,Mumbai Rail Vikas Corporation Ltd.[MRVC],10947.0,57.0,0,0.0
706811,,Chhattisgarh,National Mineral Development Corporation Limited [NMDC],5427.0,30.0,0,0.0
706835,,Karnataka,South Western Railway [SWR] - II,1591.0,15.0,0,0.0
706836,,(-) (-),North Western Railway [NWR],466.42,50.0,0,0.0
706837,,Jharkhand,East Central Railway [ECR] - I,349.22,60.0,0,0.0
706844,,Multi-States,GM/C/ NFR,,,0,
706854,,Chhattisgarh,South East Central Railway [SECR] - II,1576.23,0.0,0,0.0
706856,,Odisha,South Eastern Railway [SER] - I,245.0,0.0,0,-66.53061224489795
706860,,Bihar,East Central Railway [ECR] - I,645.0,0.0,0,0.0
706865,,(-) (-),South Western Railway [SWR] - II,,,0,
706866,,Rajasthan,North Western Railway [NWR],304.0,14.0,0,0.0
706898,,09/2019,CORE,0.0,18.0,0,0.0
706922,,Assam,Central Organisation for Railway Electrification [CORE],889.36,45.0,0,0.0
706940,,Assam,GM/C/ NFR,183.99,28.0,0,0.0
706942,,Assam,GM/C/ NFR,237.52,28.0,0,0.0
706950,,"Multi-States (Goa,",RVNL,744.49,58.0,0,0.0
706965,,(-) (-),"Medical Education, Ministry of Health and Family Welfare",4.0,,0,0.0
706966,,(-) (-),"Medical Education, Ministry of Health and Family Welfare",189.0,,0,0.0
706988,,(-) (-),"Medical Education, Ministry of Health and Family Welfare",13.0,,0,0.0
706989,,Meghalaya,"Medical Education, Ministry of Health and Family Welfare",189.0,0.0,0,0.0
707016,,(-) (-),"Medical Education, Ministry of Health and Family Welfare",6.0,,0,0.0
707017,,(-) (-),"Medical Education, Ministry of Health and Family Welfare",250.0,,0,0.0
707018,,(-) (-),"Medical Education, Ministry of Health and Family Welfare",8.0,,0,0.0
707019,,(-) (-),"Medical Education, Ministry of Health and Family Welfare",250.0,,0,0.0
707020,,Bihar,"Medical Education, Ministry of Health and Family Welfare",250.0,36.0,0,0.0
707021,,Jharkhand,"Medical Education, Ministry of Health and Family Welfare",250.0,30.0,0,0.0
707022,,Jharkhand,"Medical Education, Ministry of Health and Family Welfare",250.0,30.0,0,0.0
707039,,Sikkim,"Medical Education, Ministry of Health and Family Welfare",250.0,96.0,0,0.0
707044,,Chhattisgarh,"Medical Education, Ministry of Health and Family Welfare",325.0,38.0,0,0.0
707045,,Chhattisgarh,"Medical Education, Ministry of Health and Family Welfare",325.0,31.0,0,0.0
707046,,Chhattisgarh,"Medical Education, Ministry of Health and Family Welfare",325.0,30.0,0,0.0
707049,,Gujarat,"Medical Education, Ministry of Health and Family Welfare",325.0,42.0,0,0.0
707050,,Gujarat,"Medical Education, Ministry of Health and Family Welfare",325.0,23.0,0,0.0
707051,,(-) (-),"Medical Education, Ministry of Health and Family Welfare",325.0,62.0,0,
707052,,(-) (-),"Medical Education, Ministry of Health and Family Welfare",11.0,,1,2854.5454545454545
707057,,(-) (-),"Medical Education, Ministry of Health and Family Welfare",325.0,,0,0.0
707058,,Madhya Pradesh,"Medical Education, Ministry of Health and Family Welfare",325.0,17.0,0,0.0
707059,,Madhya Pradesh,"Medical Education, Ministry of Health and Family Welfare",325.0,30.0,0,0.0
707067,,Nagaland,"Medical Education, Ministry of Health and Family Welfare",325.0,0.0,0,0.0
707069,,Punjab,"Medical Education, Ministry of Health and Family Welfare",325.0,17.0,0,0.0
707070,,Punjab,"Medical Education, Ministry of Health and Family Welfare",325.0,33.0,0,0.0
707086,,Uttarakhand,"Medical Education, Ministry of Health and Family Welfare",325.0,34.0,0,0.0
707087,,Uttarakhand,"Medical Education, Ministry of Health and Family Welfare",325.0,44.0,0,0.0
707215,,Gujarat,Indian Port Rail & Ropeway Corporation Ltd. [IPRCL],1238.05,18.0,0,0.0
707229,,Andaman &,Smart City Mission,209.88,18.0,0,0.0
707267,,Gujarat,Smart City Mission,200.0,27.0,0,0.0
707410,,Haryana,National Highways & Infrastructure Development Corporation Ltd. [NHIDCL],763.0,24.0,0,0.0
707414,,Uttar Pradesh,National Industrial Corridor Development Corporation,1480.0,40.0,0,0.0
707419,,(-) (-),National Industrial Corridor Development Corporation,658.0,32.0,0,0.0
707420,,Bihar,National Industrial Corridor Development Corporation,1339.02,36.0,0,0.0
708655,,Maharashtra,Jawaharlal Nehru Port Authority [JNPA],366.8,54.0,0,0.0
708662,,Maharashtra,Mumbai Port Trust [MPT],693.0,18.0,0,0.0
708687,,Uttar Pradesh,Department of Telecommunications,1917.0,36.0,0,0.0
709747,,Gujarat,Satluj Jal Vidyut Nigam [SJVN] Thermal Limited,339.35,0.0,0,0.0
709748,,Rajasthan,Satluj Jal Vidyut Nigam [SJVN] Thermal Limited,5491.89,20.0,0,0.0
709749,,Multi-States,BSNL,,,0,
709750,,Tamil Nadu,Chennai Petroleum Corporation Limited [CPCL],205.0,3.0,0,0.0
709752,,Andhra Pradesh,Hindustan Petroleum Corporation Limited,220.0,21.0,0,0.0
709753,,West Bengal,Hindustan Petroleum Corporation Limited,1010.0,0.0,0,0.0
709754,,Assam,Hindustan Petroleum Corporation Limited,156.36,0.0,0,0.0
709755,,Assam,Hindustan Petroleum Corporation Limited [HPCL],384.04,0.0,0,0.0
709757,,Multi-States,Hindustan Petroleum Corporation Limited,1377.0,96.0,0,0.0
709758,,West Bengal,Hindustan Petroleum Corporation Limited,2628.0,0.0,0,0.0
709759,,Rajasthan,Hindustan Petroleum Corporation Limited [HPCL],461.05,0.0,0,0.0
709760,,Maharashtra,Hindustan Petroleum Corporation Limited,240.0,0.0,0,0.0
709761,,Andhra Pradesh,Hindustan Petroleum Corporation Limited,193.0,0.0,0,0.0
709766,,Andhra Pradesh,MinistryofPetroleumNaturalGas,1420.0,0.0,0,0.0
709768,,Tamil Nadu,MinistryofPetroleumNaturalGas,501.0,0.0,0,-77.73453093812375
709770,,Punjab,MinistryofPetroleumNaturalGas,151.0,0.0,0,0.0
709771,,Maharashtra,MinistryofPetroleumNaturalGas,865.0,0.0,0,0.0
709772,,West Bengal,MinistryofPetroleumNaturalGas,609.0,0.0,0,0.0
709773,,Jammu and,MinistryofPetroleumNaturalGas,538.0,120.0,0,0.0
709774,,Karnataka,Ministry of Petroleum & Natural Gas,500.62,0.0,0,0.0
709776,,Assam,MinistryofPetroleumNaturalGas,323.09,0.0,0,0.0
709777,,Bihar,MinistryofPetroleumNaturalGas,340.0,18.0,0,0.0
709778,,Gujarat,MinistryofPetroleumNaturalGas,287.0,13.0,0,0.0
709779,,Assam,MinistryofPetroleumNaturalGas,740.0,0.0,0,0.0
709780,,Maharashtra,MinistryofPetroleumNaturalGas,436.14,0.0,0,0.0
709781,,Uttar Pradesh,MinistryofPetroleumNaturalGas,260.12,-6.0,0,0.0
709782,,Maharashtra,Indian Oil Corporation Limited [IOCL],165.0,7.0,0,0.0
709783,,Haryana,MinistryofPetroleumNaturalGas,247.69,36.0,0,0.0
709785,,Jharkhand,MinistryofPetroleumNaturalGas,202.07,0.0,0,0.0
709786,,Nagaland,MinistryofPetroleumNaturalGas,227.62,0.0,0,0.0
709789,,Maharashtra,Bharat Petroleum Corporation Limited [BPCL],343.0,5.0,0,0.0
709790,,Kerala,Bharat Petroleum Corporation Limited [BPCL],621.87,0.0,0,0.0
709792,,Bihar,Bharat Petroleum Corporation Limited [BPCL],3638.0,0.0,0,0.0
709793,,Bihar,Bharat Petroleum Corporation Limited [BPCL],3919.0,0.0,0,0.0
709794,,Multi-States,Bharat Petroleum Corporation Limited [BPCL],,,0,
709795,,Uttar Pradesh,Bharat Petroleum Corporation Limited [BPCL],16654.0,0.0,0,0.0
709797,,Maharashtra,Bharat Petroleum Corporation Limited [BPCL],2585.0,0.0,0,0.0
709798,,Madhya Pradesh,MinistryofPetroleumNaturalGas,43367.0,0.0,0,0.0
709799,,Kerala,MinistryofPetroleumNaturalGas,4460.0,0.0,0,0.0
709800,,Odisha,MinistryofPetroleumNaturalGas,393.54,0.0,0,0.0
709801,,Uttar Pradesh,Bharat Petroleum Corporation Limited [BPCL],308.32,,0,-40.52607680332122
709808,,Maharashtra,CR,2094.0,7.0,1,119.1586681878605
709809,,Maharashtra,Central Railway [CR] - II,836.0,0.0,1,15.09511879525369
709810,,Odisha,Indian Railway,190.9,0.0,0,0.0
709811,,Odisha,East Coast Railway [ECoR] - II,190.0,0.0,0,0.0
709812,,Gujarat,WR,75.0,97.0,0,0.0
709813,,Gujarat,SECR,43.0,60.0,0,0.0
709814,,Chhattisgarh,SECR,184.0,0.0,1,8.235294117647058
709815,,Chhattisgarh,SECR,177.03,11.0,0,0.0
709816,,Chhattisgarh,SECR,177.34,0.0,0,0.0
709817,,Chhattisgarh,SECR,169.06,0.0,0,0.0
709818,,Chhattisgarh,SECR,328.34,0.0,0,0.0
709819,,Chhattisgarh,SECR,177.0,0.0,0,0.0
709820,,Madhya Pradesh,Satluj Jal Vidyut Nigam [SJVN] Thermal Limited,646.17,,0,-100.0
709826,,Chhattisgarh,National Mineral Development Corporation Limited [NMDC],2718.84,51.0,0,0.0
709827,,Chhattisgarh,National Mineral Development Corporation Limited [NMDC],349.75,38.0,0,0.0
709829,,Odisha,National Aluminium Company Limited [NALCO],1021.97,109.0,0,0.0
709830,,Odisha,Ministry of Mines,581.0,115.0,0,0.0
709831,,Odisha,National Aluminium Company Limited [NALCO],483.0,13.0,0,0.0
709832,,Tamil Nadu,National Aluminium Company Limited [NALCO],166.0,12.0,0,0.0
709837,,Tripura,Oil and Natural Gas Corporation Limited [ONGC],131.51,19.0,0,0.0
709838,,Gujarat,Oil and Natural Gas Corporation Limited [ONGC],621.4,12.0,0,0.0
709839,,Offshore,Oil and Natural Gas Corporation Limited [ONGC],6406.9,4.0,0,0.0
709840,,Gujarat,Oil and Natural Gas Corporation Limited [ONGC],249.43,10.0,0,0.0
709841,,Gujarat,Oil and Natural Gas Corporation Limited [ONGC],169.84,8.0,0,0.0
709842,,Gujarat,Oil and Natural Gas Corporation Limited [ONGC],1487.41,0.0,0,0.0
709845,,Gujarat,Oil and Natural Gas Corporation Limited [ONGC],837.34,0.0,0,0.0
709846,,Maharashtra,Oil and Natural Gas Corporation Limited [ONGC],1145.1,18.0,0,0.0
709847,,Assam,Ministry of Petroleum & Natural Gas,344.99,0.0,0,0.0
709848,,Offshore,Ministry of Petroleum & Natural Gas,2354.23,0.0,0,0.0
709849,,Offshore,Ministry of Petroleum & Natural Gas,3165.53,0.0,0,0.0
709850,,Assam,Ministry of Petroleum & Natural Gas,198.7,0.0,0,0.0
709851,,Offshore,Ministry of Petroleum & Natural Gas,6183.79,0.0,0,0.0
709855,,PAN India,BSNL,239.6,12.0,0,-25.029215358931552
709856,,PAN India,BSNL,645.13,12.0,0,0.0
709857,,PAN India,BSNL,24544.5,9.0,0,0.0
709858,,PAN India,BSNL,810.99,18.0,0,0.0
709859,,Delhi,National Communication Academy - Finance (Erstwhile NICF,248.2,68.0,0,0.0
709864,,Assam,NRL,370.0,15.0,0,0.0
709865,,Assam,NRL,293.5,10.0,0,0.0
738679,,Odisha,Steel Authority of India Limited (SAIL,2584.41,41.0,0,0.0
834015,,Odisha,Steel Authority of India Limited (SAIL,1140.07,41.0,0,0.0
900808,,Multi-States,Power Grid Corporation of India Limited [POWERGRID],,,0,
900872,,Uttar Pradesh,Northen Railway [NR],177.0,48.0,0,0.0
900874,,Bihar,East Central Railway [ECR] - I,588.18,60.0,0,0.0
914467,,PAN India,Department of Telecommunications,1550.0,36.0,0,0.0
938832,,PAN India,Department of Telecommunications,2839.0,36.0,0,0.0
944288,,Chhattisgarh,Steel Authority of India Limited (SAIL,192.21,18.0,0,0.0
946208,,PAN India,Department of Telecommunications,160.0,36.0,0,0.0
976009,,PAN India,Department of Telecommunications,1168.0,36.0,0,0.0
