project_id,project_name,sector,state,implementing_agency,planned_start_date,planned_completion_date,actual_start_date,approved_cost,revised_cost,current_status,report_month,physical_progress,planned_progress,financial_progress,expenditure,monthly_expenditure,contractor_status,milestones_completed,milestones_total,milestones_overdue,planned_duration_months,report_date,expenditure_ratio,snapshot_id
617370,Doubling between Jaunpur Jn - Zaffarabad 6.28 km,,(-) (-),M/S SRC company Infra Private Limited,2023-03-01,,,,180.66,Newly Added,May2026,65.5,,100.0,180.66,,,,,,,2026-05-01,,617370_May2026
617370,Doubling between Jaunpur Jn - Zaffarabad 6.28 km,,(-) (-),M/S SRC company Infra Private Limited,2023-03-01,,,,180.66,Newly Added,June_2026,65.54,,100.0,180.66,,,,,,,2026-06-01,,617370_June_2026
617370,Doubling between Jaunpur Jn - Zaffarabad 6.28 km PB73/2023-24/NR,,(-) (-),CAOC/NR NR mor,2023-03-01,,,,180.66,Newly Added,July_2026,78.47,,131.4,237.38,,,,,,,2026-07-01,,617370_July_2026
617372,Doubling between Pradhankunta-Patherih-Bhojudih of East Central Railway,,Jharkhand,East Central Railway [ECR] - I,2022-11-01,2025-12-01,,349.22,349.22,Newly Added,September_2025,70.0,,24.76,86.48,,,,,,37.0,2025-09-01,0.24763759234866273,617372_September_2025
617372,Doubling between Pradhankunta-Patherih-Bhojudih of East Central Railway,,Jharkhand,East Central Railway [ECR] - I,2022-11-01,2025-12-01,,349.22,349.22,Newly Added,October_2025,70.0,,30.38,106.11,,,,,,37.0,2025-10-01,0.3038485768283603,617372_October_2025
617372,Doubling between Pradhankunta-Patherih-Bhojudih of East Central Railway,,Jharkhand,East Central Railway [ECR] - I,2022-11-01,2025-12-01,,349.22,349.22,Newly Added,November_2025,70.0,,31.18,108.89,,,,,,37.0,2025-11-01,0.31180917473226044,617372_November_2025
617372,Doubling between Pradhankunta-Patherih-Bhojudih of East Central Railway,,Jharkhand,East Central Railway [ECR] - I,2022-11-01,2025-12-01,,349.22,349.22,Newly Added,December_2025,70.0,,32.96,115.09,,,,,,37.0,2025-12-01,0.32956302617261324,617372_December_2025
617372,Doubling between Pradhankunta-Patherih-Bhojudih of East Central Railway,,Jharkhand,East Central Railway [ECR] - I,2022-11-01,2025-12-01,,349.22,349.22,Newly Added,January_2026,71.0,,34.01,118.77,,,,,,37.0,2026-01-01,0.3401007960597904,617372_January_2026
617372,Doubling between Pradhankunta-Patherih-Bhojudih of East Central Railway,,(-),East Central Railway [ECR] - I,2022-11-01,,,,349.22,Newly Added,February_2026,119.68,,100.0,349.22,,,,,,,2026-02-01,,617372_February_2026
617372,Doubling between Pradhankunta-Patherih-Bhojudih of East Central Railway,,(-),East Central Railway [ECR] - I,2022-11-01,,,,349.22,Newly Added,March_2026,119.69,,100.0,349.22,,,,,,,2026-03-01,,617372_March_2026
617372,Doubling between Pradhankunta-Patherih-Bhojudih of East Central Railway,,(-) (-),East Central Railway [ECR] - I,2022-11-01,,,,349.22,Newly Added,April2026,125.71,,100.0,349.22,,,,,,,2026-04-01,,617372_April2026
617372,Doubling between Pradhankunta-Patherih-Bhojudih of East Central Railway,,(-) (-),East Central Railway [ECR] - I,2022-11-01,,,,349.22,Newly Added,May2026,145.57,,100.0,349.22,,,,,,,2026-05-01,,617372_May2026
617372,Pradhankhunta Jn-Patherdih Bazar-Bhojudih 17.1 km Umbrella work PB57/2019- 20/NR,,(-) (-),CAO/Con/South/MHX ECR mor,2022-11-01,,,,349.22,Newly Added,July_2026,162.92,,100.0,349.22,,,,,,,2026-07-01,,617372_July_2026
617373,Jhajha-Batai New Line Project,,Bihar,East Central Railway [ECR] - I,2023-03-01,2027-03-01,,588.18,588.18,Newly Added,September_2025,0.0,,0.47,2.74,,,,,,48.0,2025-09-01,0.004658437893161958,617373_September_2025
617373,Jhajha-Batai New Line Project,,Bihar,East Central Railway [ECR] - I,2023-03-01,2027-03-01,,588.18,588.18,Newly Added,October_2025,0.0,,0.52,3.05,,,,,,48.0,2025-10-01,0.005185487435818967,617373_October_2025
617373,Jhajha-Batai New Line Project,,Bihar,East Central Railway [ECR] - I,2023-03-01,2027-03-01,,588.18,588.18,Newly Added,November_2025,0.0,,0.52,3.05,,,,,,48.0,2025-11-01,0.005185487435818967,617373_November_2025
617374,"Dallirajhara - Rowghat New Rail Line Project, Phase-I",,Chhattisgarh,Rail Vikas Nigam Limited,2009-11-01,2025-03-01,,1516.45,1516.45,Newly Added,September_2025,92.0,,57.62,873.79,,,,,,184.0,2025-09-01,0.5762075900952883,617374_September_2025
617374,"Dallirajhara - Rowghat New Rail Line Project, Phase-I",,Chhattisgarh,Rail Vikas Nigam Limited,2009-11-01,2025-03-01,,1516.45,1516.45,Newly Added,October_2025,92.0,,57.62,873.79,,,,,,184.0,2025-10-01,0.5762075900952883,617374_October_2025
617374,"Dallirajhara - Rowghat New Rail Line Project, Phase-I",,Chhattisgarh,Rail Vikas Nigam Limited,2009-11-01,2025-03-01,,1516.45,1881.26,Newly Added,November_2025,94.0,,109.14,2053.12,,,,,,184.0,2025-11-01,1.3538989086352995,617374_November_2025
617374,"Dallirajhara - Rowghat New Rail Line Project, Phase-I",,Chhattisgarh,Rail Vikas Nigam Limited,2009-11-01,2025-03-01,,1516.45,1881.26,Newly Added,December_2025,95.0,,109.67,2063.12,,,,,,184.0,2025-12-01,1.3604932572785122,617374_December_2025
617374,"Dallirajhara - Rowghat New Rail Line Project, Phase-I",,Chhattisgarh,Rail Vikas Nigam Limited,2009-11-01,2025-03-01,,1516.45,1881.26,Newly Added,January_2026,96.0,,110.82,2084.72,,,,,,184.0,2026-01-01,1.3747370503478518,617374_January_2026
617374,"Dallirajhara - Rowghat New Rail Line Project, Phase-I",,(-),Rail Vikas Nigam Limited,,,,,1516.45,Newly Added,February_2026,2095.42,,124.06,1881.26,,,,,,,2026-02-01,,617374_February_2026
617374,"Dallirajhara - Rowghat New Rail Line Project, Phase-I",,(N22000602),Rail Vikas Nigam Limited,2009-07-01,,,,1516.45,Newly Added,March_2026,2119.82,,124.06,1881.26,,,,,,,2026-03-01,,617374_March_2026
617374,"Dallirajhara - Rowghat New Rail Line Project, Phase-I",,(N22000602) (-),Rail Vikas Nigam Limited,2009-07-01,,,,1516.45,Newly Added,April2026,2124.32,,124.06,1881.26,,,,,,,2026-04-01,,617374_April2026
617374,"Dallirajhara - Rowghat New Rail Line Project, Phase-I",,(N22000602) (-),Rail Vikas Nigam Limited,2009-07-01,,,,1516.45,Newly Added,May2026,2143.72,,124.06,1881.26,,,,,,,2026-05-01,,617374_May2026
617374,"Dallirajhara - Rowghat New Rail Line Project, Phase-I",,(-) (-),Rail Vikas Nigam Limited,2009-07-01,,,,1516.45,Newly Added,June_2026,2154.73,,124.06,1881.26,,,,,,,2026-06-01,,617374_June_2026
617375,North Eastern Region Expansion Scheme-XXIII [NERES-XXIII],,Arunachal Pradesh,Power Grid Corporation of India Limited [POWERGRID],2025-08-01,2028-02-01,,209.38,209.38,Newly Added,September_2025,0.0,,0.01,0.02,,,,,,30.0,2025-09-01,9.552010698251983e-05,617375_September_2025
617375,North Eastern Region Expansion Scheme-XXIII [NERES-XXIII],,Arunachal Pradesh,Power Grid Corporation of India Limited [POWERGRID],2025-08-01,2028-02-01,,209.38,209.38,Newly Added,October_2025,0.0,,0.01,0.03,,,,,,30.0,2025-10-01,0.00014328016047377972,617375_October_2025
617375,North Eastern Region Expansion Scheme-XXIII [NERES-XXIII],,Arunachal Pradesh,Power Grid Corporation of India Limited [POWERGRID],2025-08-01,2028-02-01,,209.38,209.38,Newly Added,November_2025,0.0,,0.02,0.04,,,,,,30.0,2025-11-01,0.00019104021396503966,617375_November_2025
617375,North Eastern Region Expansion Scheme-XXIII [NERES-XXIII],,Arunachal Pradesh,Power Grid Corporation of India Limited [POWERGRID],2025-08-01,2028-02-01,,209.38,209.38,Newly Added,December_2025,0.0,,0.02,0.04,,,,,,30.0,2025-12-01,0.00019104021396503966,617375_December_2025
617375,North Eastern Region Expansion Scheme-XXIII [NERES-XXIII],,Arunachal Pradesh,Power Grid Corporation of India Limited [POWERGRID],2025-08-01,2028-02-01,,209.38,209.38,Newly Added,January_2026,0.0,,0.2,0.41,,,,,,30.0,2026-01-01,0.001958162193141656,617375_January_2026
617375,North Eastern Region Expansion Scheme-XXIII [NERES-XXIII],,Arunachal Pradesh,Power Grid Corporation of India Limited [POWERGRID],2025-08-01,2028-02-01,,209.38,209.38,Newly Added,February_2026,1.0,,1.0,2.09,,,,,,30.0,2026-02-01,0.009981851179673321,617375_February_2026
617375,North Eastern Region Expansion Scheme-XXIII [NERES-XXIII],,Arunachal Pradesh,Power Grid Corporation of India Limited [POWERGRID],2025-08-01,2028-02-01,,209.38,209.38,Newly Added,March_2026,1.1,,1.0,2.09,,,,,,30.0,2026-03-01,0.009981851179673321,617375_March_2026
617375,North Eastern Region Expansion Scheme-XXIII [NERES-XXIII],,Arunachal Pradesh,Power Grid Corporation of India Limited [POWERGRID],2025-08-01,2028-02-01,,209.38,209.38,Newly Added,April2026,1.5,,1.5,3.14,,,,,,30.0,2026-04-01,0.014996656796255612,617375_April2026
617375,North Eastern Region Expansion Scheme-XXIII [NERES-XXIII],,Arunachal Pradesh,Power Grid Corporation of India Limited [POWERGRID],2025-08-01,2028-02-01,,209.38,209.38,Newly Added,May2026,1.5,,1.5,3.14,,,,,,30.0,2026-05-01,0.014996656796255612,617375_May2026
617375,North Eastern Region Expansion Scheme-XXIII [NERES-XXIII],,Arunachal Pradesh,Power Grid Corporation of India Limited [POWERGRID],2025-08-01,2028-02-01,,209.38,209.38,Newly Added,June_2026,1.56,,1.5,3.14,,,,,,30.0,2026-06-01,0.014996656796255612,617375_June_2026
617375,North Eastern Region Expansion Scheme-XXIII [NERES-XXIII],,Arunachal Pradesh,Power Grid Corporation of India Limited [POWERGRID],2025-08-01,2028-02-01,,209.38,209.38,Newly Added,July_2026,3.89,,1.5,3.14,,,,,,30.0,2026-07-01,0.014996656796255612,617375_July_2026
617379,Development of New Bijwasan Railway Terminal,,Delhi,Northern Railways,2013-03-01,2020-03-01,,446.21,446.21,Newly Added,September_2025,80.0,,114.73,511.94,,,,,,84.0,2025-09-01,1.1473073216646872,617379_September_2025
617379,Development of New Bijwasan Railway Terminal,,Delhi,Northern Railways,2013-03-01,2020-03-01,,446.21,446.21,Newly Added,October_2025,80.0,,114.73,511.94,,,,,,84.0,2025-10-01,1.1473073216646872,617379_October_2025
617379,Development of New Bijwasan Railway Terminal,,Delhi,Northern Railways,2013-03-01,2020-03-01,,446.21,446.21,Newly Added,November_2025,80.0,,116.93,521.74,,,,,,84.0,2025-11-01,1.1692700746285383,617379_November_2025
617379,Development of New Bijwasan Railway Terminal,,Delhi,Northern Railways,2013-03-01,2020-03-01,,446.21,446.21,Newly Added,December_2025,80.0,,116.93,521.74,,,,,,84.0,2025-12-01,1.1692700746285383,617379_December_2025
617379,Development of New Bijwasan Railway Terminal,,Delhi,Northern Railways,2013-03-01,2020-03-01,,446.21,446.21,Newly Added,January_2026,82.0,,117.57,524.63,,,,,,84.0,2026-01-01,1.175746845655633,617379_January_2026
617379,Development of New Bijwasan Railway Terminal,,(-),Northern Railways,2008-02-01,,,,446.21,Newly Added,February_2026,524.63,,100.0,446.21,,,,,,,2026-02-01,,617379_February_2026
617379,Development of New Bijwasan Railway Terminal,,(-),Northern Railways,2008-02-01,,,,446.21,Newly Added,March_2026,532.83,,100.0,446.21,,,,,,,2026-03-01,,617379_March_2026
617379,Development of New Bijwasan Railway Terminal,,(-) (-),Northern Railways,2008-02-01,,,,446.21,Newly Added,April2026,553.14,,100.0,446.21,,,,,,,2026-04-01,,617379_April2026
617379,Development of New Bijwasan Railway Terminal,,(-) (-),Northern Railways,2008-02-01,,,,446.21,Newly Added,May2026,556.36,,100.0,446.21,,,,,,,2026-05-01,,617379_May2026
617379,Development of New Bijwasan Railway Terminal,,(-) (-),Northern Railways,2008-02-01,,,,446.21,Newly Added,June_2026,565.7,,100.0,446.21,,,,,,,2026-06-01,,617379_June_2026
617390,Sardega -Bhalumuda New Double line [37.24 Km],,"Multi-States (Chhattisgarh,",SECR,2024-09-01,,,,1281.81,Newly Added,September_2025,23.0,,,,,,,,,,2025-09-01,,617390_September_2025
617390,Sardega -Bhalumuda New Double line [37.24 Km],,Multi-States,SECR,,2024-09-01,,,,Newly Added,October_2025,,,,1281.81,,,,,,,2025-10-01,,617390_October_2025
617390,Sardega -Bhalumuda New Double line [37.24 Km],,Multi-States,SECR,,2024-09-01,,,,Newly Added,November_2025,,,,1281.81,,,,,,,2025-11-01,,617390_November_2025
617390,Sardega -Bhalumuda New Double line [37.24 Km],,Multi-States,SECR,,2024-09-01,,,,Newly Added,December_2025,,,,1281.81,,,,,,,2025-12-01,,617390_December_2025
617390,Sardega -Bhalumuda New Double line [37.24 Km],,Multi-States,SECR,,2024-09-01,,,,Newly Added,January_2026,,,,1281.81,,,,,,,2026-01-01,,617390_January_2026
617390,Sardega -Bhalumuda New Double line [37.24 Km],,(-),SECR,,,,,,Newly Added,February_2026,1281.81,,,,,,,,,,2026-02-01,,617390_February_2026
617390,Sardega -Bhalumuda New Double line [37.24 Km],,(-),SECR,,,,,,Newly Added,March_2026,1281.81,,,,,,,,,,2026-03-01,,617390_March_2026
617390,Sardega -Bhalumuda New Double line [37.24 Km],,(-) (9702),SECR,,,,,,Newly Added,April2026,1281.81,,,,,,,,,,2026-04-01,,617390_April2026
617390,Sardega -Bhalumuda New Double line [37.24 Km],,(-) (9702),SECR,,,,,,Newly Added,May2026,1281.81,,,,,,,,,,2026-05-01,,617390_May2026
617390,Sardega -Bhalumuda New Double line [37.24 Km],,(-) (-),SECR,,,,,,Newly Added,June_2026,1281.81,,,,,,,,,,2026-06-01,,617390_June_2026
617391,Augmentation of Transformation Capacity at Bhuj-II PS [GIS],,Gujarat,Power Grid Corporation of India Limited [POWERGRID],2025-02-01,2026-11-01,,488.29,488.29,Newly Added,September_2025,0.0,,0.02,0.11,,,,,,21.0,2025-09-01,0.00022527596305474206,617391_September_2025
617391,Augmentation of Transformation Capacity at Bhuj-II PS [GIS],,Gujarat,Power Grid Corporation of India Limited [POWERGRID],2025-02-01,2026-11-01,,488.29,488.29,Newly Added,October_2025,0.0,,0.02,0.12,,,,,,21.0,2025-10-01,0.00024575559605971857,617391_October_2025
617391,Augmentation of Transformation Capacity at Bhuj-II PS [GIS],,Gujarat,Power Grid Corporation of India Limited [POWERGRID],2025-02-01,2026-11-01,,488.29,488.29,Newly Added,November_2025,0.0,,0.05,0.22,,,,,,21.0,2025-11-01,0.0004505519261094841,617391_November_2025
617391,Augmentation of Transformation Capacity at Bhuj-II PS [GIS],,Gujarat,Power Grid Corporation of India Limited [POWERGRID],2025-02-01,2026-11-01,,488.29,488.29,Newly Added,December_2025,0.0,,0.2,0.98,,,,,,21.0,2025-12-01,0.002007004034487702,617391_December_2025
617391,Augmentation of Transformation Capacity at Bhuj-II PS [GIS],,Gujarat,Power Grid Corporation of India Limited [POWERGRID],2025-02-01,2026-11-01,,488.29,488.29,Newly Added,January_2026,0.0,,0.5,2.44,,,,,,21.0,2026-01-01,0.004997030453214278,617391_January_2026
617391,Augmentation of Transformation Capacity at Bhuj-II PS [GIS],,(-),Power Grid Corporation of India Limited [POWERGRID],2025-02-01,,,,488.29,Newly Added,February_2026,4.88,,100.0,488.29,,,,,,,2026-02-01,,617391_February_2026
617391,Augmentation of Transformation Capacity at Bhuj-II PS [GIS],,(-),Power Grid Corporation of India Limited [POWERGRID],2025-02-01,,,,488.29,Newly Added,March_2026,4.88,,100.0,488.29,,,,,,,2026-03-01,,617391_March_2026
617391,Augmentation of Transformation Capacity at Bhuj-II PS [GIS],,(-) (-),Power Grid Corporation of India Limited [POWERGRID],2025-02-01,,,,488.29,Newly Added,April2026,5.86,,100.0,488.29,,,,,,,2026-04-01,,617391_April2026
617391,Augmentation of Transformation Capacity at Bhuj-II PS [GIS],,(-) (-),Power Grid Corporation of India Limited [POWERGRID],2025-02-01,,,,488.29,Newly Added,May2026,5.86,,100.0,488.29,,,,,,,2026-05-01,,617391_May2026
617391,Augmentation of Transformation Capacity at Bhuj-II PS [GIS],,(-) (-),Power Grid Corporation of India Limited [POWERGRID],2025-02-01,,,,488.29,Newly Added,June_2026,9.76,,100.0,488.29,,,,,,,2026-06-01,,617391_June_2026
617391,Augmentation of Transformation Capacity at Bhuj-II PS [GIS],,(-) (-),Power Grid Corporation of India Limited [POWERGRID],2025-02-01,,,,488.29,Newly Added,July_2026,14.64,,100.0,488.29,,,,,,,2026-07-01,,617391_July_2026
617403,SADULPUR - CHURU  DOUBLING PROJECT,,Rajasthan,North Western Railway [NWR],2024-01-01,2026-06-01,,468.64,468.64,Newly Added,September_2025,50.0,,21.23,99.51,,,,,,29.0,2025-09-01,0.21233782861044728,617403_September_2025
617403,SADULPUR - CHURU  DOUBLING PROJECT,,Rajasthan,North Western Railway [NWR],2024-01-01,2026-06-01,,468.64,468.64,Newly Added,October_2025,50.0,,26.69,125.08,,,,,,29.0,2025-10-01,0.26689996585865483,617403_October_2025
617403,SADULPUR - CHURU  DOUBLING PROJECT,,Rajasthan,North Western Railway [NWR],2024-01-01,2026-06-01,,468.64,468.64,Newly Added,November_2025,52.0,,27.44,128.6,,,,,,29.0,2025-11-01,0.27441106179583474,617403_November_2025
617403,SADULPUR - CHURU  DOUBLING PROJECT,,Rajasthan,North Western Railway [NWR],2024-01-01,2026-06-01,,468.64,468.64,Newly Added,December_2025,55.0,,29.14,136.58,,,,,,29.0,2025-12-01,0.29143905769887335,617403_December_2025
617403,SADULPUR - CHURU DOUBLING PROJECT,,Rajasthan,North Western Railway [NWR],2024-01-01,2026-06-01,,468.64,468.64,Newly Added,January_2026,56.0,,29.33,137.46,,,,,,29.0,2026-01-01,0.29331683168316836,617403_January_2026
617403,SADULPUR - CHURU  DOUBLING PROJECT,,(-),North Western Railway [NWR],2024-01-01,,,,468.64,Newly Added,February_2026,148.29,,100.0,468.64,,,,,,,2026-02-01,,617403_February_2026
617403,SADULPUR - CHURU  DOUBLING PROJECT,,(-),North Western Railway [NWR],2024-01-01,,,,468.64,Newly Added,March_2026,167.03,,100.0,468.64,,,,,,,2026-03-01,,617403_March_2026
617403,SADULPUR - CHURU  DOUBLING PROJECT,,(-) (-),North Western Railway [NWR],2024-01-01,,,,468.64,Newly Added,April2026,188.7,,100.0,468.64,,,,,,,2026-04-01,,617403_April2026
617403,SADULPUR - CHURU  DOUBLING PROJECT,,(-) (-),North Western Railway [NWR],2024-01-01,,,,468.64,Newly Added,May2026,195.42,,100.0,468.64,,,,,,,2026-05-01,,617403_May2026
617403,SADULPUR - CHURU  DOUBLING PROJECT,,(-) (-),North Western Railway [NWR],2024-01-01,,,,468.64,Newly Added,June_2026,197.84,,100.0,468.64,,,,,,,2026-06-01,,617403_June_2026
617403,SADULPUR - CHURU  DOUBLING PROJECT,,(-) (-),North Western Railway [NWR],2024-01-01,,,,468.64,Newly Added,July_2026,197.84,,100.0,468.64,,,,,,,2026-07-01,,617403_July_2026
617404,POKHRAN - RAMDEVRA New Line,,Rajasthan,North Western Railway [NWR],2025-04-01,2028-03-01,,189.21,189.21,Newly Added,September_2025,0.0,,0.0,0.0,,,,,,35.0,2025-09-01,0.0,617404_September_2025
617404,POKHRAN - RAMDEVRA New Line,,Rajasthan,North Western Railway [NWR],2025-04-01,2028-03-01,,189.21,189.21,Newly Added,October_2025,0.0,,0.0,0.0,,,,,,35.0,2025-10-01,0.0,617404_October_2025
617404,POKHRAN - RAMDEVRA New Line,,Rajasthan,North Western Railway [NWR],2025-04-01,2028-03-01,,189.21,189.21,Newly Added,November_2025,0.0,,0.0,0.0,,,,,,35.0,2025-11-01,0.0,617404_November_2025
617404,POKHRAN - RAMDEVRA New Line,,Rajasthan,North Western Railway [NWR],2025-04-01,2028-03-01,,189.21,189.21,Newly Added,December_2025,0.0,,0.0,0.0,,,,,,35.0,2025-12-01,0.0,617404_December_2025
617404,POKHRAN - RAMDEVRA New Line,,Rajasthan,North Western Railway [NWR],2025-04-01,2028-03-01,,189.21,189.21,Newly Added,January_2026,0.0,,0.0,0.0,,,,,,35.0,2026-01-01,0.0,617404_January_2026
617404,POKHRAN - RAMDEVRA New Line,,(-),North Western Railway [NWR],2025-04-01,,,,189.21,Newly Added,February_2026,0.0,,100.0,189.21,,,,,,,2026-02-01,,617404_February_2026
617404,POKHRAN - RAMDEVRA New Line,,(-),North Western Railway [NWR],2025-04-01,,,,189.21,Newly Added,March_2026,0.0,,100.0,189.21,,,,,,,2026-03-01,,617404_March_2026
617404,POKHRAN - RAMDEVRA New Line,,(-) (-),North Western Railway [NWR],2025-04-01,,,,189.21,Newly Added,April2026,0.0,,100.0,189.21,,,,,,,2026-04-01,,617404_April2026
617404,POKHRAN - RAMDEVRA New Line,,(-) (-),North Western Railway [NWR],2025-04-01,,,,189.21,Newly Added,May2026,55.58,,100.0,189.21,,,,,,,2026-05-01,,617404_May2026
617404,POKHRAN - RAMDEVRA New Line,,(-) (-),North Western Railway [NWR],2025-04-01,,,,189.21,Newly Added,June_2026,55.58,,100.0,189.21,,,,,,,2026-06-01,,617404_June_2026
